Project ID,Project Name,Team ID,Team Name,Board ID,Board Name,Row ID,Row Name,Row Order,Is Default
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,070816b1-4fea-4679-a7e5-9ce481c1f4eb,Default Project Team,b043d246-cd84-48ed-9c93-0fcaa5363d43,Epics,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,070816b1-4fea-4679-a7e5-9ce481c1f4eb,Default Project Team,db9f22ce-d562-48cb-8dde-4b691b57cdcb,Features,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,070816b1-4fea-4679-a7e5-9ce481c1f4eb,Default Project Team,58ec68c3-81ef-45ef-87e6-c80a8c22cc48,Initiatives,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,070816b1-4fea-4679-a7e5-9ce481c1f4eb,Default Project Team,061f7241-91b2-4082-a993-39d41001be89,Stories,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,0e767808-5f6e-4193-8f3b-1c8e28f5c30d,Management Plane,dc17b9ad-0cdd-4bec-a193-862491326899,Epics,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,0e767808-5f6e-4193-8f3b-1c8e28f5c30d,Management Plane,6cabd80f-5961-4d65-8dc5-1a15de24a5fa,Features,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,0e767808-5f6e-4193-8f3b-1c8e28f5c30d,Management Plane,5a38fa95-2d8a-4341-8464-fcdd3dc54fc5,Initiatives,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,0e767808-5f6e-4193-8f3b-1c8e28f5c30d,Management Plane,db53c53a-25ec-4f76-9415-87cde8b616f4,Stories,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,344b1185-d515-41ba-a7c4-cbb91504debf,SG-SGOD,f2c60ed2-204e-4761-afbf-88825062ea8e,Epics,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,344b1185-d515-41ba-a7c4-cbb91504debf,SG-SGOD,d5626c0e-401d-47ab-959a-c3476235063a,Features,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,344b1185-d515-41ba-a7c4-cbb91504debf,SG-SGOD,551f4db7-610f-48da-9148-ebc9c359618f,Initiatives,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,344b1185-d515-41ba-a7c4-cbb91504debf,SG-SGOD,0e08e5c0-1667-45cd-a46f-d8d97061f3ee,Stories,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,4b579a5c-fa09-4d24-b43d-97953373ff00,SG-SPP,78ac91f2-ade2-4880-98f4-65f4dd7c639a,Epics,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,4b579a5c-fa09-4d24-b43d-97953373ff00,SG-SPP,e893d94a-f7de-4944-92e5-d04ceea1a479,Features,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,4b579a5c-fa09-4d24-b43d-97953373ff00,SG-SPP,da585305-4c06-4cdb-8061-b9321179d4b7,Initiatives,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,4b579a5c-fa09-4d24-b43d-97953373ff00,SG-SPP,1512668c-a1ab-4ada-8ad7-a14e9f05c50f,Stories,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,556afd04-ead5-46dd-aed3-5714b98f4c37,UX,49f9f6d0-ef76-4e75-935e-89618b2bb30a,Epics,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,556afd04-ead5-46dd-aed3-5714b98f4c37,UX,b86cab98-816c-498b-927b-3b515c957b8c,Features,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,556afd04-ead5-46dd-aed3-5714b98f4c37,UX,887a7914-2969-4ab1-bf2d-7b82a112ce18,Initiatives,00000000-0000-0000-0000-000000000000,,1,True
91c39616-97bf-48ef-8cbb-72148c0a6192,SBox-OID-Migration,556afd04-ead5-46dd-aed3-5714b98f4c37,UX,56358f2e-4682-4427-b75b-dc6dacf86efd,Stories,00000000-0000-0000-0000-000000000000,,1,True
