Project ID,Project Name,Team ID,Team Name,Board ID,Board Name,Row ID,Row Name,Row Order,Is Default
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,,Admins_Backlog,75353788-94ed-4105-9bff-a6feb099a743,Backlog items,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,c0213924-aa44-464c-9fee-611149f9cb3b,Admins,ea5af7d0-332a-4e37-a889-4fb7536f0e92,Epics,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,c0213924-aa44-464c-9fee-611149f9cb3b,Admins,4290d504-61e3-4be6-be0b-4829bb50d407,Features,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,,Authentication_Services_Team_Backlog,77b4b40a-df1a-4823-9ce0-5630f9677c21,Backlog items,00000000-0000-0000-0000-000000000000,Development,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,,Authentication_Services_Team_Backlog,77b4b40a-df1a-4823-9ce0-5630f9677c21,Backlog items,a1ff88b9-b80a-4efd-96bd-07d9a7428c5a,Technical Writing,2,False
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,202f47aa-2095-4c3e-b642-578d4f82d07a,Authentication Services Team,ba7069b5-baa6-480c-b1e6-5b9e1a7d2f62,Epics,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,202f47aa-2095-4c3e-b642-578d4f82d07a,Authentication Services Team,a6bb92d4-7b8c-4978-82e1-676ce68d8f05,Features,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,,QPM_Backlog,848bce60-54b0-4e9b-89cd-20e2a3f2a2bc,Backlog items,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,f93456b4-36f4-48b7-8731-acd04d12f5b5,QPM,da06b85b-8403-45bc-ab1d-b671a9d6fc2f,Epics,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,f93456b4-36f4-48b7-8731-acd04d12f5b5,QPM,4738cb45-7c9d-4ab0-a8a6-e46f157601ee,Features,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,,SAS_Optional_Review_Backlog,bb099533-c0fc-4452-a603-82e9dc33830a,Backlog items,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,add17d8f-2b91-4bbf-a40d-d13857c03bf8,SAS Optional Review,855760f6-f77c-45b6-8740-c01a1cbf83d9,Epics,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,add17d8f-2b91-4bbf-a40d-d13857c03bf8,SAS Optional Review,0279b5d5-ed4c-4616-b8f5-bf6ec4821ba9,Features,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,,SAS_Required_Review_Backlog,660b7970-82b6-4ca0-9be5-49ae4b572579,Backlog items,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,12877cd6-2a93-4104-82bf-f187d04e166b,SAS Required Review,e2b8d08f-a355-4215-b948-87e8ec188faf,Epics,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,12877cd6-2a93-4104-82bf-f187d04e166b,SAS Required Review,c744b597-c982-46f7-9cae-b8275633b6bb,Features,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,,Technical_Writers_Backlog,1f597ace-7c64-4be8-8625-9b52aa250b7c,Backlog items,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,428f618c-fb7d-4855-b0c6-ae866f1c29fe,Technical Writers,b8eaf8ce-8aa4-497d-b802-44488fc252e5,Epics,00000000-0000-0000-0000-000000000000,,1,True
a1ef767e-b1fa-4401-8fdc-f90c024b2493,Authentication Services,428f618c-fb7d-4855-b0c6-ae866f1c29fe,Technical Writers,b0a327da-ede2-4cb4-90fb-7346cca8d348,Features,00000000-0000-0000-0000-000000000000,,1,True
